"","geo_entity_name","indicator_data_id","indicator_id","name","Measure","geo_type_name","geo_entity_id","year_description","data_valuemessage","lon","lat"
"151","Bensonhurst - Bay Ridge",134794,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",209,"2-Year Winter Average 2009-2010","3.3",-74.003974,40.6055541
"152","Bensonhurst - Bay Ridge",131234,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",209,"2005-2007","14.8",-74.003974,40.6055541
"153","Bensonhurst - Bay Ridge",151446,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",209,"2009-2011","24.9",-74.003974,40.6055541
"154","Bensonhurst - Bay Ridge",130898,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",209,"2005-2007","16.6",-74.003974,40.6055541
"155","Bensonhurst - Bay Ridge",130994,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",209,"2005-2007","8.1",-74.003974,40.6055541
"156","Bensonhurst - Bay Ridge",130370,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",209,"2005-2007","73.4",-74.003974,40.6055541
"157","Bensonhurst - Bay Ridge",131234,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",209,"2005-2007","14.8",-74.003974,40.6055541
"158","Bensonhurst - Bay Ridge",131570,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",209,"2009-2011","53.6",-74.003974,40.6055541
"159","Bensonhurst - Bay Ridge",131282,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",209,"2005-2007","12.9",-74.003974,40.6055541
"160","Bensonhurst - Bay Ridge",131522,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",209,"2009-2011","10.4",-74.003974,40.6055541
"161","Bensonhurst - Bay Ridge",151590,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",209,"2009-2011","2.9",-74.003974,40.6055541
"162","Bensonhurst - Bay Ridge",151494,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",209,"2009-2011","13.7",-74.003974,40.6055541
"163","Bensonhurst - Bay Ridge",130370,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",209,"2005-2007","73.4",-74.003974,40.6055541
"164","Bensonhurst - Bay Ridge",131570,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",209,"2009-2011","53.6",-74.003974,40.6055541
"165","Bensonhurst - Bay Ridge",130460,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",209,"2013","0.2",-74.003974,40.6055541
"166","Bensonhurst - Bay Ridge",131426,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",209,"2009-2011","20.7",-74.003974,40.6055541
"167","Bensonhurst - Bay Ridge",131378,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",209,"2009-2011","11.3",-74.003974,40.6055541
"168","Bensonhurst - Bay Ridge",131378,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",209,"2009-2011","11.3",-74.003974,40.6055541
"169","Bensonhurst - Bay Ridge",131330,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",209,"2005-2007","2.7",-74.003974,40.6055541
"170","Bensonhurst - Bay Ridge",151494,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",209,"2009-2011","13.7",-74.003974,40.6055541
"171","Bensonhurst - Bay Ridge",131138,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",209,"2005-2007","4.3",-74.003974,40.6055541
"172","Bensonhurst - Bay Ridge",131138,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",209,"2005-2007","4.3",-74.003974,40.6055541
"173","Bensonhurst - Bay Ridge",151734,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",209,"2005","1",-74.003974,40.6055541
"174","Bensonhurst - Bay Ridge",130946,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",209,"2005-2007","25.8",-74.003974,40.6055541
"175","Bensonhurst - Bay Ridge",151686,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",209,"2005","22",-74.003974,40.6055541
"176","Bensonhurst - Bay Ridge",130412,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",209,"2013","1.7",-74.003974,40.6055541
"177","Bensonhurst - Bay Ridge",131522,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",209,"2009-2011","10.4",-74.003974,40.6055541
"178","Bensonhurst - Bay Ridge",131330,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",209,"2005-2007","2.7",-74.003974,40.6055541
"179","Bensonhurst - Bay Ridge",131618,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",209,"Annual Average 2009-2010","9.7",-74.003974,40.6055541
"180","Bensonhurst - Bay Ridge",130508,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",209,"2013","26.5",-74.003974,40.6055541
"181","Bensonhurst - Bay Ridge",131474,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",209,"2009-2011","16.5",-74.003974,40.6055541
"182","Bensonhurst - Bay Ridge",131810,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",209,"Annual Average 2009-2010","28",-74.003974,40.6055541
"183","Bensonhurst - Bay Ridge",130946,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",209,"2005-2007","25.8",-74.003974,40.6055541
"184","Borough Park",130697,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","UHF42",206,"2005","2.5",-73.9888797,40.6323009
"185","Borough Park",131663,663,"Neighborhood Air Quality Concentrations- Elemental Carbon (EC)","Average Concentration","UHF42",206,"Annual Average 2009-2010","1",-73.9888797,40.6323009
"186","Borough Park",154477,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","CD",312," Ocean Parkway","2005",-73.9888797,40.6323009
"187","Borough Park",151443,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2009-2011","22.7",-73.9888797,40.6323009
"188","Borough Park",131279,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",206,"2005-2007","11.6",-73.9888797,40.6323009
"189","Borough Park",131375,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",206,"2009-2011","13.2",-73.9888797,40.6323009
"190","Borough Park",131375,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",206,"2009-2011","13.2",-73.9888797,40.6323009
"191","Borough Park",131471,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",206,"2009-2011","19.9",-73.9888797,40.6323009
"192","Borough Park",151395,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",206,"2009-2011","5.3",-73.9888797,40.6323009
"193","Borough Park",131039,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2005-2007","12.4",-73.9888797,40.6323009
"194","Borough Park",131039,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2005-2007","12.4",-73.9888797,40.6323009
"195","Borough Park",131279,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",206,"2005-2007","11.6",-73.9888797,40.6323009
"196","Borough Park",151491,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",206,"2009-2011","15.4",-73.9888797,40.6323009
"197","Borough Park",130457,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","UHF42",206,"2013","0.2",-73.9888797,40.6323009
"198","Borough Park",131471,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",206,"2009-2011","19.9",-73.9888797,40.6323009
"199","Borough Park",151443,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2009-2011","22.7",-73.9888797,40.6323009
"200","Borough Park",131711,664,"Neighborhood Air Quality Concentrations- Nitric Oxide (NO)","Average Concentration","UHF42",206,"Annual Average 2009-2010","23.7",-73.9888797,40.6323009
"201","Borough Park",151635,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","UHF42",206,"2005","21.6",-73.9888797,40.6323009
"202","Borough Park",131423,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2009-2011","19.5",-73.9888797,40.6323009
"203","Borough Park",131423,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2009-2011","19.5",-73.9888797,40.6323009
"204","Borough Park",151491,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","UHF42",206,"2009-2011","15.4",-73.9888797,40.6323009
"205","Borough Park",134791,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","UHF42",206,"2-Year Winter Average 2009-2010","4",-73.9888797,40.6323009
"206","Borough Park",130367,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",206,"2005-2007","68.2",-73.9888797,40.6323009
"207","Borough Park",131135,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2005-2007","3.9",-73.9888797,40.6323009
"208","Borough Park",151395,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",206,"2009-2011","5.3",-73.9888797,40.6323009
"209","Borough Park",130895,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",206,"2005-2007","17.2",-73.9888797,40.6323009
"210","Borough Park",151731,645,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Trucks","Per 100 km2","UHF42",206,"2005","1.1",-73.9888797,40.6323009
"211","Borough Park",131615,662,"Neighborhood Air Quality Concentrations- Fine Particulate Matter (PM2.5)","Average Concentration","UHF42",206,"Annual Average 2009-2010","10.2",-73.9888797,40.6323009
"212","Borough Park",131327,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",206,"2005-2007","3.3",-73.9888797,40.6323009
"213","Borough Park",130745,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","UHF42",206,"2005","2.9",-73.9888797,40.6323009
"214","Borough Park",130409,640,"Boiler Emissions- Total SO2 Emissions","Per km2","UHF42",206,"2013","1.5",-73.9888797,40.6323009
"215","Borough Park",131327,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",206,"2005-2007","3.3",-73.9888797,40.6323009
"216","Borough Park",130943,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",206,"2005-2007","26.8",-73.9888797,40.6323009
"217","Borough Park",131135,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2005-2007","3.9",-73.9888797,40.6323009
"218","Borough Park",131759,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","UHF42",206,"Annual Average 2009-2010","24.7",-73.9888797,40.6323009
"219","Borough Park",130799,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2005-2007","14.7",-73.9888797,40.6323009
"220","Borough Park",130799,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2005-2007","14.7",-73.9888797,40.6323009
"221","Borough Park",130991,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",206,"2005-2007","6.4",-73.9888797,40.6323009
"222","Borough Park",131567,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",206,"2009-2011","50.3",-73.9888797,40.6323009
"223","Borough Park",131519,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",206,"2009-2011","11.8",-73.9888797,40.6323009
"224","Borough Park",130943,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","UHF42",206,"2005-2007","26.8",-73.9888797,40.6323009
"225","Borough Park",151539,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2009-2011","5.1",-73.9888797,40.6323009
"226","Borough Park",130895,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",206,"2005-2007","17.2",-73.9888797,40.6323009
"227","Borough Park",131567,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",206,"2009-2011","50.3",-73.9888797,40.6323009
"228","Borough Park",154536,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","CD",312," Ocean Parkway","2005",-73.9888797,40.6323009
"229","Borough Park",131231,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",206,"2005-2007","13",-73.9888797,40.6323009
"230","Borough Park",130991,652,"O3-Attributable Cardiac and Respiratory Deaths ","Rate","UHF42",206,"2005-2007","6.4",-73.9888797,40.6323009
"231","Borough Park",151683,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","UHF42",206,"2005","20.5",-73.9888797,40.6323009
"232","Borough Park",131519,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","UHF42",206,"2009-2011","11.8",-73.9888797,40.6323009
"233","Borough Park",151539,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","UHF42",206,"2009-2011","5.1",-73.9888797,40.6323009
"234","Borough Park",151587,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",206,"2009-2011","3.8",-73.9888797,40.6323009
"235","Borough Park",154595,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","CD",312," Ocean Parkway","2005",-73.9888797,40.6323009
"236","Borough Park",130367,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","UHF42",206,"2005-2007","68.2",-73.9888797,40.6323009
"237","Borough Park",130505,642,"Boiler Emissions- Total NOx Emissions","Per km2","UHF42",206,"2013","34.8",-73.9888797,40.6323009
"238","Borough Park",131231,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","UHF42",206,"2005-2007","13",-73.9888797,40.6323009
"239","Borough Park",131807,666,"Neighborhood Air Quality Concentrations- Ozone (O3)","Average Concentration","UHF42",206,"Annual Average 2009-2010","27.1",-73.9888797,40.6323009
"240","Borough Park",151587,661,"O3-Attributable Asthma Hospitalizations ","Rate- 18 Yrs and Older","UHF42",206,"2009-2011","3.8",-73.9888797,40.6323009
"241","Bronx",130728,646,"Air Toxics Concentrations- Average Benzene Concentrations","Average Concentration","Borough",1,"2005","2.8",-73.8648268,40.8447819
"242","Bronx",131598,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",1,"2009-2011","55",-73.8648268,40.8447819
"243","Bronx",131550,650,"PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older)","Rate- Adults 20 Yrs and Older","Borough",1,"2009-2011","20.6",-73.8648268,40.8447819
"244","Bronx",130782,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",1,"2005-2007","76.5",-73.8648268,40.8447819
"245","Bronx",130782,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",1,"2005-2007","76.5",-73.8648268,40.8447819
"246","Bronx",131070,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",1,"2005-2007","136.1",-73.8648268,40.8447819
"247","Bronx",131070,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",1,"2005-2007","136.1",-73.8648268,40.8447819
"248","Bronx",151714,644,"Traffic Density- Annual Vehicle Miles Traveled (VMT) for Cars","Per 100 km2","Borough",1,"2005","47.5",-73.8648268,40.8447819
"249","Bronx",130776,647,"Air Toxics Concentrations- Average Formaldehyde Concentrations","Average Concentration","Borough",1,"2005","3.3",-73.8648268,40.8447819
"250","Bronx",151666,643,"Traffic Density- Annual Vehicle Miles Traveled (VMT)","Per 100 km2","Borough",1,"2005","50.6",-73.8648268,40.8447819
"251","Bronx",130488,641,"Boiler Emissions- Total PM2.5 Emissions","Per km2","Borough",1,"2013","1.2",-73.8648268,40.8447819
"252","Bronx",131502,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","Borough",1,"2009-2011","18.8",-73.8648268,40.8447819
"253","Bronx",131406,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","Borough",1,"2009-2011","67",-73.8648268,40.8447819
"254","Bronx",131598,639,"PM2.5-Attributable Deaths ","Rate - Adults 30 Yrs and Older","Borough",1,"2009-2011","55",-73.8648268,40.8447819
"255","Bronx",131166,655,"O3-Attributable Asthma Hospitalizations ","Rate- Children 0 to 17 Yrs Old","Borough",1,"2005-2007","34.1",-73.8648268,40.8447819
"256","Bronx",131454,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",1,"2009-2011","128.2",-73.8648268,40.8447819
"257","Bronx",130536,642,"Boiler Emissions- Total NOx Emissions","Per km2","Borough",1,"2013","42.7",-73.8648268,40.8447819
"258","Bronx",131310,659,"O3-Attributable Asthma ED Visits","Rate- 18 Yrs and Older","Borough",1,"2005-2007","89.6",-73.8648268,40.8447819
"259","Bronx",130440,640,"Boiler Emissions- Total SO2 Emissions","Per km2","Borough",1,"2013","10.3",-73.8648268,40.8447819
"260","Bronx",131262,657,"PM2.5-Attributable Asthma ED Visits ","Rate- 18 Yrs and Older","Borough",1,"2005-2007","122.3",-73.8648268,40.8447819
"261","Bronx",131790,665,"Neighborhood Air Quality Concentrations- Nitrogen Dioxide (NO2)","Average Concentration","Borough",1,"Annual Average 2009-2010","23.1",-73.8648268,40.8447819
"262","Bronx",130830,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",1,"2005-2007","212.5",-73.8648268,40.8447819
"263","Bronx",130830,648,"PM2.5-Attributable Asthma ED Visits ","Rate- Children 0 to 17 Yrs Old","Borough",1,"2005-2007","212.5",-73.8648268,40.8447819
"264","Bronx",134822,667,"Neighborhood Air Quality Concentrations: Sulfur Dioxide (SO2)","Average Concentration","Borough",1,"2-Year Winter Average 2009-2010","6.5",-73.8648268,40.8447819
"265","Bronx",131502,651,"PM2.5-Attributable Cardiovascular Hospitalizations (Adults 40 Yrs and Older) ","Rate- 40 Years and Older","Borough",1,"2009-2011","18.8",-73.8648268,40.8447819
"266","Bronx",151474,653,"O3-Attributable Asthma ED Visits","Rate- Children 0 to 17 Yrs Old","Borough",1,"2009-2011","146.7",-73.8648268,40.8447819
